Checking balance from 1920000 to 3541010
2639040	1479315425	2416630.937410697151654581
2640000	1479327984	2416630.937410697151654581
2640960	1479341916	2416615.697408734429622086
2641920	1479355252	2416445.178955548181202593
2642880	1479368433	2416418.564299473494058514
2643840	1479381582	2416404.570002019029305197
2644800	1479395588	2416404.570002019029305197
2645760	1479408784	2416404.570002019029305197
2646720	1479422410	2415233.080272830931726645
2647680	1479435837	2415233.080272830931726645
2648640	1479449766	2415079.46105304669363909
2649600	1479463014	2415079.46105304669363909
2650560	1479476810	2414786.779863353009549417
2651520	1479489204	2414669.809800288725405607
2652480	1479501046	2414669.809800288725405607
2653440	1479513808	2414551.946578374452398011
2654400	1479527050	2414551.946578374452398011
2655360	1479540576	2414352.081116736839691505
2656320	1479552039	2414352.081116736839691505
2657280	1479564693	2414352.081116736839691505
2658240	1479577529	2414250.744999789908774133
2659200	1479590714	2414245.868199161837723735
2660160	1479603991	2414029.121504580902150464
2661120	1479617172	2414029.121504580902150464
2662080	1479627245	2412536.235296315792202438
2663040	1479639609	2397649.997667645127971525
2664000	1479651638	2397606.106461992488517938
2664960	1479665862	2397606.106461992488517938
2665920	1479681633	2397574.937344934817021913
2666880	1479695216	2397574.937344934817021913
2667840	1479709207	2397569.43647425597706171
2668800	1479722643	2397569.43647425597706171
2669760	1479736166	2397560.163016147424862773
2670720	1479749959	2397479.25689372772613666
2671680	1479763164	2397479.25689372772613666
2672640	1479777075	2397307.252866247964764069
2673600	1479791349	2397307.252866247964764069
2674560	1479805537	2397307.252866247964764069
2675520	1479818448	2397275.050330825842073369
2676480	1479831133	2397183.181875193689707213
2677440	1479847676	2397165.5709450876799819
2678400	1479860484	2397165.5709450876799819
2679360	1479873366	2397165.5709450876799819
2680320	1479885984	2396939.512768150645234452
2681280	1479898993	2396892.836152594452165581
2682240	1479912654	2396749.841391321368866395
2683200	1479927356	2396730.648487437433468551
2684160	1479942013	2396730.648487437433468551
2685120	1479956160	2396695.332316874431503961
2686080	1479969786	2396695.332316874431503961
2687040	1479983004	2396691.057976874068262712
2688000	1479995605	2396691.057976874068262712
2688960	1480009853	2396691.057976874068262712
2689920	1480024201	2396691.057976874068262712
2690880	1480037575	2396691.057976874068262712
2691840	1480051829	2396691.057976874068262712
2692800	1480065427	2396691.057976874068262712
2693760	1480079435	2396656.920372477570909923
2694720	1480092011	2396656.042548364518120852
2695680	1480104693	2396656.042548364518120852
